PID,Aufgabe,Topic
857,Skalenniveau_erkennen,Measurement Theory
857,Skalenniveau_erkennen,Measurement Theory
857,Inferenzniveau_erkennen,Measurement Theory
857,Itempolaritaet_erkennen,Measurement Theory
857,Messung_als_Homomorphismus,Measurement Theory
857,AV_UV_MoV_identifizieren_text,Measurement Theory
857,AV_UV_MoV_identifizieren_text,Measurement Theory
915,Unterschied_wiss_Guetekrit_erkennen,Methodology
915,Unterschied_wiss_Guetekrit_erkennen,Methodology
414,Skalenniveau_erkennen,Measurement Theory
414,Messung_als_Homomorphismus,Measurement Theory
915,Unterschied_wiss_Guetekrit_erkennen,Methodology
915,Unterschied_wiss_Guetekrit_erkennen,Methodology
915,AV_UV_MoV_identifizieren_text,Measurement Theory
915,AV_UV_MoV_identifizieren_text,Measurement Theory
750,Arithmetisches_Mittel_berechnen,Distribution
750,Arithmetisches_Mittel_berechnen,Distribution
750,Median_berechnen_ungeradeAnzahl,Distribution
750,Median_berechnen_ungeradeAnzahl,Distribution
750,Median_berechnen_ungeradeAnzahl,Distribution
750,Median_berechnen_geradeAnzahl,Distribution
750,AD_berechnen,Distribution
750,AD_berechnen,Distribution
750,AD_berechnen,Distribution
750,AD_berechnen,Distribution
750,Streuung_VERA_graph,Distribution
750,Streuung_VERA_graph,Distribution
750,Streuung_VERA_graph,Distribution
750,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
750,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
750,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
750,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
890,Arithmetisches_Mittel_berechnen,Distribution
890,Median_berechnen_ungeradeAnzahl,Distribution
890,Median_berechnen_ungeradeAnzahl,Distribution
890,Median_berechnen_geradeAnzahl,Distribution
717,Arithmetisches_Mittel_berechnen,Distribution
890,AD_berechnen,Distribution
890,Streuung_VERA_graph,Distribution
890,Streuung_VERA_graph,Distribution
717,Median_berechnen_ungeradeAnzahl,Distribution
717,Median_berechnen_geradeAnzahl,Distribution
717,AD_berechnen,Distribution
694,Arithmetisches_Mittel_berechnen,Distribution
694,Median_berechnen_ungeradeAnzahl,Distribution
694,Median_berechnen_ungeradeAnzahl,Distribution
694,Median_berechnen_geradeAnzahl,Distribution
694,AD_berechnen,Distribution
694,AD_berechnen,Distribution
717,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
694,Streuung_VERA_graph,Distribution
694,Streuung_VERA_graph,Distribution
890,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
890,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
694,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,Arithmetisches_Mittel_berechnen,Distribution
668,Arithmetisches_Mittel_berechnen,Distribution
668,Arithmetisches_Mittel_berechnen,Distribution
668,Arithmetisches_Mittel_berechnen,Distribution
668,Median_berechnen_ungeradeAnzahl,Distribution
668,Median_berechnen_ungeradeAnzahl,Distribution
668,Median_berechnen_geradeAnzahl,Distribution
668,Median_berechnen_geradeAnzahl,Distribution
668,AD_berechnen,Distribution
668,AD_berechnen,Distribution
668,AD_berechnen,Distribution
668,AD_berechnen,Distribution
668,AD_berechnen,Distribution
668,Streuung_VERA_graph,Distribution
668,Streuung_VERA_graph,Distribution
668,Streuung_VERA_graph,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
668,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
717,Arithmetisches_Mittel_berechnen,Distribution
717,Arithmetisches_Mittel_berechnen,Distribution
717,Arithmetisches_Mittel_berechnen,Distribution
627,Arithmetisches_Mittel_berechnen,Distribution
627,Arithmetisches_Mittel_berechnen,Distribution
627,Median_berechnen_ungeradeAnzahl,Distribution
627,Median_berechnen_geradeAnzahl,Distribution
627,Median_berechnen_geradeAnzahl,Distribution
627,Streuung_VERA_graph,Distribution
627,Streuung_VERA_graph,Distribution
627,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
627,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
627,AD_berechnen,Distribution
627,AD_berechnen,Distribution
765,Arithmetisches_Mittel_berechnen,Distribution
765,Median_berechnen_ungeradeAnzahl,Distribution
765,Median_berechnen_geradeAnzahl,Distribution
765,AD_berechnen,Distribution
765,Streuung_VERA_graph,Distribution
765,Streuung_VERA_graph,Distribution
765,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
825,Arithmetisches_Mittel_berechnen,Distribution
825,Median_berechnen_ungeradeAnzahl,Distribution
865,Arithmetisches_Mittel_berechnen,Distribution
825,Median_berechnen_geradeAnzahl,Distribution
825,Median_berechnen_geradeAnzahl,Distribution
825,Median_berechnen_geradeAnzahl,Distribution
825,Median_berechnen_geradeAnzahl,Distribution
825,Median_berechnen_geradeAnzahl,Distribution
865,Median_berechnen_ungeradeAnzahl,Distribution
856,Arithmetisches_Mittel_berechnen,Distribution
865,Median_berechnen_geradeAnzahl,Distribution
865,Median_berechnen_geradeAnzahl,Distribution
865,Median_berechnen_geradeAnzahl,Distribution
856,Median_berechnen_ungeradeAnzahl,Distribution
856,Median_berechnen_geradeAnzahl,Distribution
825,AD_berechnen,Distribution
825,Streuung_VERA_graph,Distribution
825,Streuung_VERA_graph,Distribution
825,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
825,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
865,AD_berechnen,Distribution
856,AD_berechnen,Distribution
856,Streuung_VERA_graph,Distribution
865,Streuung_VERA_graph,Distribution
865,Streuung_VERA_graph,Distribution
856,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
865,Streuung_VERA_graph,Distribution
865,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,Arithmetisches_Mittel_berechnen,Distribution
388,Median_berechnen_ungeradeAnzahl,Distribution
388,Median_berechnen_geradeAnzahl,Distribution
388,AD_berechnen,Distribution
388,AD_berechnen,Distribution
545,Arithmetisches_Mittel_berechnen,Distribution
545,Median_berechnen_ungeradeAnzahl,Distribution
629,Arithmetisches_Mittel_berechnen,Distribution
545,Median_berechnen_ungeradeAnzahl,Distribution
545,Median_berechnen_geradeAnzahl,Distribution
809,Arithmetisches_Mittel_berechnen,Distribution
809,Median_berechnen_ungeradeAnzahl,Distribution
809,Median_berechnen_ungeradeAnzahl,Distribution
809,Median_berechnen_geradeAnzahl,Distribution
809,Median_berechnen_geradeAnzahl,Distribution
809,AD_berechnen,Distribution
809,AD_berechnen,Distribution
809,Streuung_VERA_graph,Distribution
809,Streuung_VERA_graph,Distribution
809,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
809,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
809,Arithmetisches_Mittel_berechnen,Distribution
809,Median_berechnen_ungeradeAnzahl,Distribution
809,Median_berechnen_geradeAnzahl,Distribution
809,AD_berechnen,Distribution
809,Streuung_VERA_graph,Distribution
809,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
882,Arithmetisches_Mittel_berechnen,Distribution
882,Median_berechnen_ungeradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,Median_berechnen_geradeAnzahl,Distribution
882,AD_berechnen,Distribution
882,AD_berechnen,Distribution
882,AD_berechnen,Distribution
882,Streuung_VERA_graph,Distribution
882,Streuung_VERA_graph,Distribution
882,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
545,AD_berechnen,Distribution
545,AD_berechnen,Distribution
545,Streuung_VERA_graph,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
556,Arithmetisches_Mittel_berechnen,Distribution
556,Median_berechnen_ungeradeAnzahl,Distribution
556,Median_berechnen_geradeAnzahl,Distribution
556,AD_berechnen,Distribution
556,Streuung_VERA_graph,Distribution
556,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
556,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Arithmetisches_Mittel_berechnen,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
582,Arithmetisches_Mittel_berechnen,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_geradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_ungeradeAnzahl,Distribution
873,Median_berechnen_geradeAnzahl,Distribution
582,AD_berechnen,Distribution
873,Median_berechnen_geradeAnzahl,Distribution
873,Median_berechnen_geradeAnzahl,Distribution
582,Streuung_VERA_graph,Distribution
873,Median_berechnen_geradeAnzahl,Distribution
582,Streuung_VERA_graph,Distribution
873,Median_berechnen_geradeAnzahl,Distribution
873,Median_berechnen_geradeAnzahl,Distribution
545,Arithmetisches_Mittel_berechnen,Distribution
582,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
582,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
582,Arithmetisches_Mittel_berechnen,Distribution
545,Median_berechnen_ungeradeAnzahl,Distribution
873,AD_berechnen,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
873,AD_berechnen,Distribution
545,Median_berechnen_geradeAnzahl,Distribution
582,Median_berechnen_geradeAnzahl,Distribution
873,AD_berechnen,Distribution
873,AD_berechnen,Distribution
545,AD_berechnen,Distribution
554,Arithmetisches_Mittel_berechnen,Distribution
873,AD_berechnen,Distribution
554,Median_berechnen_ungeradeAnzahl,Distribution
582,AD_berechnen,Distribution
545,Streuung_VERA_graph,Distribution
582,Streuung_VERA_graph,Distribution
554,Median_berechnen_geradeAnzahl,Distribution
582,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
582,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
545,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,AD_berechnen,Distribution
873,AD_berechnen,Distribution
873,AD_berechnen,Distribution
873,AD_berechnen,Distribution
873,AD_berechnen,Distribution
554,AD_berechnen,Distribution
873,AD_berechnen,Distribution
554,AD_berechnen,Distribution
873,AD_berechnen,Distribution
873,AD_berechnen,Distribution
554,Streuung_VERA_graph,Distribution
873,AD_berechnen,Distribution
873,AD_berechnen,Distribution
554,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,Streuung_VERA_graph,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
873,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
654,Arithmetisches_Mittel_berechnen,Distribution
654,Arithmetisches_Mittel_berechnen,Distribution
654,Arithmetisches_Mittel_berechnen,Distribution
654,Median_berechnen_ungeradeAnzahl,Distribution
654,Median_berechnen_ungeradeAnzahl,Distribution
654,Median_berechnen_geradeAnzahl,Distribution
654,Median_berechnen_geradeAnzahl,Distribution
654,AD_berechnen,Distribution
654,AD_berechnen,Distribution
654,AD_berechnen,Distribution
896,Arithmetisches_Mittel_berechnen,Distribution
654,Streuung_VERA_graph,Distribution
654,Streuung_VERA_graph,Distribution
654,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
654,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
896,Median_berechnen_ungeradeAnzahl,Distribution
896,Median_berechnen_geradeAnzahl,Distribution
896,Median_berechnen_geradeAnzahl,Distribution
388,Streuung_VERA_graph,Distribution
928,Arithmetisches_Mittel_berechnen,Distribution
928,Median_berechnen_ungeradeAnzahl,Distribution
928,Median_berechnen_geradeAnzahl,Distribution
928,AD_berechnen,Distribution
928,Streuung_VERA_graph,Distribution
928,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
928,AD_berechnen,Distribution
928,Median_berechnen_ungeradeAnzahl,Distribution
582,Arithmetisches_Mittel_berechnen,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_ungeradeAnzahl,Distribution
582,Median_berechnen_geradeAnzahl,Distribution
582,AD_berechnen,Distribution
582,Streuung_VERA_graph,Distribution
582,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
676,Arithmetisches_Mittel_berechnen,Distribution
676,Arithmetisches_Mittel_berechnen,Distribution
676,Median_berechnen_ungeradeAnzahl,Distribution
676,Median_berechnen_ungeradeAnzahl,Distribution
676,Median_berechnen_geradeAnzahl,Distribution
676,AD_berechnen,Distribution
676,AD_berechnen,Distribution
676,Streuung_VERA_graph,Distribution
676,Streuung_VERA_graph,Distribution
676,Streuung_VERA_graph,Distribution
676,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
676,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
794,Arithmetisches_Mittel_berechnen,Distribution
379,Arithmetisches_Mittel_berechnen,Distribution
794,Median_berechnen_ungeradeAnzahl,Distribution
794,Median_berechnen_geradeAnzahl,Distribution
794,AD_berechnen,Distribution
794,AD_berechnen,Distribution
794,Streuung_VERA_graph,Distribution
794,Streuung_VERA_graph,Distribution
379,Median_berechnen_ungeradeAnzahl,Distribution
379,Median_berechnen_geradeAnzahl,Distribution
794,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
379,Streuung_VERA_graph,Distribution
379,Streuung_VERA_graph,Distribution
379,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
379,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
379,AD_berechnen,Distribution
379,AD_berechnen,Distribution
648,Arithmetisches_Mittel_berechnen,Distribution
648,Arithmetisches_Mittel_berechnen,Distribution
648,Median_berechnen_ungeradeAnzahl,Distribution
648,Median_berechnen_geradeAnzahl,Distribution
648,AD_berechnen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
648,AD_berechnen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
388,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
704,Arithmetisches_Mittel_berechnen,Distribution
704,Arithmetisches_Mittel_berechnen,Distribution
704,Arithmetisches_Mittel_berechnen,Distribution
704,Median_berechnen_ungeradeAnzahl,Distribution
704,Median_berechnen_geradeAnzahl,Distribution
704,AD_berechnen,Distribution
704,Streuung_VERA_graph,Distribution
648,Streuung_VERA_graph,Distribution
648,Streuung_VERA_graph,Distribution
704,Streuung_VERA_graph,Distribution
704,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
557,Arithmetisches_Mittel_berechnen,Distribution
557,Median_berechnen_ungeradeAnzahl,Distribution
557,Median_berechnen_ungeradeAnzahl,Distribution
557,Median_berechnen_geradeAnzahl,Distribution
557,AD_berechnen,Distribution
557,AD_berechnen,Distribution
557,AD_berechnen,Distribution
557,Streuung_VERA_graph,Distribution
557,Streuung_VERA_graph,Distribution
557,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
557,AD_berechnen,Distribution
889,Arithmetisches_Mittel_berechnen,Distribution
889,Median_berechnen_ungeradeAnzahl,Distribution
889,Median_berechnen_geradeAnzahl,Distribution
889,AD_berechnen,Distribution
889,Streuung_VERA_graph,Distribution
889,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
565,Arithmetisches_Mittel_berechnen,Distribution
565,Median_berechnen_ungeradeAnzahl,Distribution
565,Median_berechnen_geradeAnzahl,Distribution
907,Arithmetisches_Mittel_berechnen,Distribution
565,AD_berechnen,Distribution
565,Streuung_VERA_graph,Distribution
565,Streuung_VERA_graph,Distribution
907,Arithmetisches_Mittel_berechnen,Distribution
565,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
565,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
907,Median_berechnen_ungeradeAnzahl,Distribution
907,Median_berechnen_geradeAnzahl,Distribution
565,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
565,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
907,AD_berechnen,Distribution
907,Streuung_VERA_graph,Distribution
907,Streuung_VERA_graph,Distribution
907,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
575,Arithmetisches_Mittel_berechnen,Distribution
575,Median_berechnen_ungeradeAnzahl,Distribution
575,Median_berechnen_geradeAnzahl,Distribution
575,AD_berechnen,Distribution
575,AD_berechnen,Distribution
575,Streuung_VERA_graph,Distribution
575,Streuung_VERA_graph,Distribution
575,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
568,Arithmetisches_Mittel_berechnen,Distribution
568,Median_berechnen_ungeradeAnzahl,Distribution
568,Median_berechnen_geradeAnzahl,Distribution
568,Streuung_VERA_graph,Distribution
568,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
568,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
568,AD_berechnen,Distribution
781,Arithmetisches_Mittel_berechnen,Distribution
781,Median_berechnen_ungeradeAnzahl,Distribution
785,Arithmetisches_Mittel_berechnen,Distribution
785,Arithmetisches_Mittel_berechnen,Distribution
785,Median_berechnen_ungeradeAnzahl,Distribution
781,AD_berechnen,Distribution
785,Median_berechnen_geradeAnzahl,Distribution
781,Median_berechnen_geradeAnzahl,Distribution
781,Streuung_VERA_graph,Distribution
781,Streuung_VERA_graph,Distribution
781,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
785,AD_berechnen,Distribution
781,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
785,Streuung_VERA_graph,Distribution
781,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
785,Streuung_VERA_graph,Distribution
785,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
548,Arithmetisches_Mittel_berechnen,Distribution
548,Median_berechnen_ungeradeAnzahl,Distribution
548,Median_berechnen_geradeAnzahl,Distribution
548,AD_berechnen,Distribution
548,Streuung_VERA_graph,Distribution
548,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
800,Arithmetisches_Mittel_berechnen,Distribution
800,Median_berechnen_ungeradeAnzahl,Distribution
800,Median_berechnen_geradeAnzahl,Distribution
800,AD_berechnen,Distribution
800,AD_berechnen,Distribution
800,Streuung_VERA_graph,Distribution
800,Streuung_VERA_graph,Distribution
800,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
896,AD_berechnen,Distribution
896,AD_berechnen,Distribution
896,Streuung_VERA_graph,Distribution
896,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
896,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
545,Arithmetisches_Mittel_berechnen,Distribution
545,Median_berechnen_ungeradeAnzahl,Distribution
545,Median_berechnen_ungeradeAnzahl,Distribution
545,Median_berechnen_geradeAnzahl,Distribution
545,AD_berechnen,Distribution
545,Streuung_VERA_graph,Distribution
545,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
733,Arithmetisches_Mittel_berechnen,Distribution
733,Median_berechnen_ungeradeAnzahl,Distribution
733,Median_berechnen_geradeAnzahl,Distribution
536,Arithmetisches_Mittel_berechnen,Distribution
560,Arithmetisches_Mittel_berechnen,Distribution
536,Median_berechnen_ungeradeAnzahl,Distribution
536,Median_berechnen_geradeAnzahl,Distribution
560,Arithmetisches_Mittel_berechnen,Distribution
560,Arithmetisches_Mittel_berechnen,Distribution
733,AD_berechnen,Distribution
733,AD_berechnen,Distribution
733,AD_berechnen,Distribution
536,AD_berechnen,Distribution
560,Median_berechnen_ungeradeAnzahl,Distribution
733,Streuung_VERA_graph,Distribution
733,Streuung_VERA_graph,Distribution
560,Median_berechnen_ungeradeAnzahl,Distribution
733,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
733,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
560,Median_berechnen_geradeAnzahl,Distribution
560,Arithmetisches_Mittel_berechnen,Distribution
560,Median_berechnen_ungeradeAnzahl,Distribution
560,Median_berechnen_ungeradeAnzahl,Distribution
560,Median_berechnen_geradeAnzahl,Distribution
560,AD_berechnen,Distribution
560,AD_berechnen,Distribution
560,Streuung_VERA_graph,Distribution
560,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
536,AD_berechnen,Distribution
536,Streuung_VERA_graph,Distribution
536,Streuung_VERA_graph,Distribution
536,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
536,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
798,Arithmetisches_Mittel_berechnen,Distribution
798,Median_berechnen_ungeradeAnzahl,Distribution
798,Median_berechnen_ungeradeAnzahl,Distribution
798,Median_berechnen_geradeAnzahl,Distribution
798,AD_berechnen,Distribution
798,AD_berechnen,Distribution
798,Streuung_VERA_graph,Distribution
798,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
793,Arithmetisches_Mittel_berechnen,Distribution
793,Median_berechnen_ungeradeAnzahl,Distribution
793,Median_berechnen_ungeradeAnzahl,Distribution
793,Median_berechnen_geradeAnzahl,Distribution
793,Median_berechnen_geradeAnzahl,Distribution
793,AD_berechnen,Distribution
793,AD_berechnen,Distribution
793,Streuung_VERA_graph,Distribution
793,Streuung_VERA_graph,Distribution
793,Streuung_VERA_graph,Distribution
793,Streuung_VERA_graph,Distribution
793,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
793,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
832,Arithmetisches_Mittel_berechnen,Distribution
832,Median_berechnen_ungeradeAnzahl,Distribution
832,Streuung_VERA_graph,Distribution
832,Streuung_VERA_graph,Distribution
832,Streuung_VERA_graph,Distribution
832,Streuung_VERA_graph,Distribution
832,Streuung_VERA_graph,Distribution
832,Streuung_VERA_graph,Distribution
832,Streuung_VERA_graph,Distribution
832,AD_berechnen,Distribution
675,Arithmetisches_Mittel_berechnen,Distribution
675,Median_berechnen_ungeradeAnzahl,Distribution
675,Median_berechnen_ungeradeAnzahl,Distribution
752,Arithmetisches_Mittel_berechnen,Distribution
752,Median_berechnen_ungeradeAnzahl,Distribution
752,Median_berechnen_geradeAnzahl,Distribution
675,Median_berechnen_geradeAnzahl,Distribution
752,Median_berechnen_geradeAnzahl,Distribution
832,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
675,Median_berechnen_geradeAnzahl,Distribution
675,AD_berechnen,Distribution
675,AD_berechnen,Distribution
648,mean_median_Q1_IQR_sd_aus_grafik_abschaetzen,Distribution
